user_id,action,action_start,answer
98ae3379-2e99-4daf-9b71-991306a2b4bb,postal_code,2025-04-27 23:43:54.419794,99389
98ae3379-2e99-4daf-9b71-991306a2b4bb,vehicle_type,2025-04-27 23:43:59.419794,Truck
98ae3379-2e99-4daf-9b71-991306a2b4bb,make,2025-04-27 23:44:09.419794,Ford
98ae3379-2e99-4daf-9b71-991306a2b4bb,year,2025-04-27 23:44:17.419794,2005
98ae3379-2e99-4daf-9b71-991306a2b4bb,mileage,2025-04-27 23:44:24.419794,162310
98ae3379-2e99-4daf-9b71-991306a2b4bb,truck_type,2025-04-27 23:44:32.419794,Heavy-duty
98ae3379-2e99-4daf-9b71-991306a2b4bb,truck_usage,2025-04-27 23:44:40.419794,Personal
98ae3379-2e99-4daf-9b71-991306a2b4bb,condition,2025-04-27 23:44:49.419794,Needs repair
ea2e31f5-b10e-4722-94ba-e6200bf5c9dc,postal_code,2025-04-27 23:43:54.419794,46311
ea2e31f5-b10e-4722-94ba-e6200bf5c9dc,vehicle_type,2025-04-27 23:44:00.419794,Car
ea2e31f5-b10e-4722-94ba-e6200bf5c9dc,make,2025-04-27 23:44:06.419794,BMW
ea2e31f5-b10e-4722-94ba-e6200bf5c9dc,year,2025-04-27 23:44:15.419794,2013
ea2e31f5-b10e-4722-94ba-e6200bf5c9dc,mileage,2025-04-27 23:44:20.419794,45407
94bd30db-f94e-469a-a4db-c414dcc84307,postal_code,2025-04-27 23:43:54.419794,96848
94bd30db-f94e-469a-a4db-c414dcc84307,vehicle_type,2025-04-27 23:44:02.419794,Car
94bd30db-f94e-469a-a4db-c414dcc84307,make,2025-04-27 23:44:09.419794,Harley-Davidson
94bd30db-f94e-469a-a4db-c414dcc84307,year,2025-04-27 23:44:17.419794,2020
94bd30db-f94e-469a-a4db-c414dcc84307,mileage,2025-04-27 23:44:26.419794,158523
94bd30db-f94e-469a-a4db-c414dcc84307,model,2025-04-27 23:44:32.419794,Model Z
94bd30db-f94e-469a-a4db-c414dcc84307,fuel_type,2025-04-27 23:44:41.419794,Hybrid
94bd30db-f94e-469a-a4db-c414dcc84307,battery_health,2025-04-27 23:44:48.419794,Good
13075ff5-16c2-465d-8fb4-3e0dfc85b485,postal_code,2025-04-27 23:43:54.419794,22960
13075ff5-16c2-465d-8fb4-3e0dfc85b485,vehicle_type,2025-04-27 23:43:59.419794,Bike
13075ff5-16c2-465d-8fb4-3e0dfc85b485,make,2025-04-27 23:44:09.419794,BMW
13075ff5-16c2-465d-8fb4-3e0dfc85b485,year,2025-04-27 23:44:18.419794,1990
408b85a2-1b61-45d8-b529-12aec8a9acd9,postal_code,2025-04-27 23:43:54.419794,17186
408b85a2-1b61-45d8-b529-12aec8a9acd9,vehicle_type,2025-04-27 23:44:02.419794,Car
5961ad6b-86f5-4783-a3dc-9c4d5439ada8,postal_code,2025-04-27 23:43:54.419794,79278
5961ad6b-86f5-4783-a3dc-9c4d5439ada8,vehicle_type,2025-04-27 23:44:02.419794,Motorcycle
5961ad6b-86f5-4783-a3dc-9c4d5439ada8,make,2025-04-27 23:44:12.419794,BMW
5961ad6b-86f5-4783-a3dc-9c4d5439ada8,year,2025-04-27 23:44:19.419794,1992
5961ad6b-86f5-4783-a3dc-9c4d5439ada8,mileage,2025-04-27 23:44:24.419794,42449
5961ad6b-86f5-4783-a3dc-9c4d5439ada8,motorcycle_style,2025-04-27 23:44:31.419794,Sport
12de8ab7-961e-41fe-8a2b-c6317bb5f30b,postal_code,2025-04-27 23:43:54.419794,14446
12de8ab7-961e-41fe-8a2b-c6317bb5f30b,vehicle_type,2025-04-27 23:43:59.419794,Car
12de8ab7-961e-41fe-8a2b-c6317bb5f30b,make,2025-04-27 23:44:07.419794,Specialized
12de8ab7-961e-41fe-8a2b-c6317bb5f30b,year,2025-04-27 23:44:13.419794,2018
12de8ab7-961e-41fe-8a2b-c6317bb5f30b,mileage,2025-04-27 23:44:23.419794,28840
8e08a046-fe17-41bc-8117-9d6f0019a768,postal_code,2025-04-27 23:43:54.419794,42524
8e08a046-fe17-41bc-8117-9d6f0019a768,vehicle_type,2025-04-27 23:44:00.419794,Bike
8e08a046-fe17-41bc-8117-9d6f0019a768,make,2025-04-27 23:44:08.419794,Ford
8e08a046-fe17-41bc-8117-9d6f0019a768,year,2025-04-27 23:44:14.419794,1996
cbe531ad-99ed-4283-90c1-32abf48e589c,postal_code,2025-04-27 23:43:54.419794,22090
cbe531ad-99ed-4283-90c1-32abf48e589c,vehicle_type,2025-04-27 23:44:02.419794,Car
cbe531ad-99ed-4283-90c1-32abf48e589c,make,2025-04-27 23:44:08.419794,Ford
cbe531ad-99ed-4283-90c1-32abf48e589c,year,2025-04-27 23:44:18.419794,2000
cbe531ad-99ed-4283-90c1-32abf48e589c,mileage,2025-04-27 23:44:27.419794,97504
cbe531ad-99ed-4283-90c1-32abf48e589c,model,2025-04-27 23:44:36.419794,Model S
cbe531ad-99ed-4283-90c1-32abf48e589c,fuel_type,2025-04-27 23:44:42.419794,Hybrid
cbe531ad-99ed-4283-90c1-32abf48e589c,battery_health,2025-04-27 23:44:49.419794,Good
cbe531ad-99ed-4283-90c1-32abf48e589c,condition,2025-04-27 23:44:55.419794,Needs repair
cbe531ad-99ed-4283-90c1-32abf48e589c,email,2025-04-27 23:45:00.419794,user4769@example.com
cbe531ad-99ed-4283-90c1-32abf48e589c,data_posted,2025-04-27 23:45:07.419794,true
0076c867-4cb8-48bc-9775-89e2d531f84b,postal_code,2025-04-27 23:43:54.419794,18707
0076c867-4cb8-48bc-9775-89e2d531f84b,vehicle_type,2025-04-27 23:44:03.419794,Motorcycle
0076c867-4cb8-48bc-9775-89e2d531f84b,make,2025-04-27 23:44:11.419794,Ford
0076c867-4cb8-48bc-9775-89e2d531f84b,year,2025-04-27 23:44:21.419794,2002
0076c867-4cb8-48bc-9775-89e2d531f84b,mileage,2025-04-27 23:44:28.419794,27713
0076c867-4cb8-48bc-9775-89e2d531f84b,motorcycle_style,2025-04-27 23:44:38.419794,Touring
0076c867-4cb8-48bc-9775-89e2d531f84b,repairs_accidents,2025-04-27 23:44:47.419794,Yes
0076c867-4cb8-48bc-9775-89e2d531f84b,motorcycle_power,2025-04-27 23:44:53.419794,Electric
0076c867-4cb8-48bc-9775-89e2d531f84b,battery_health,2025-04-27 23:44:58.419794,Good
fabff524-d352-4a1b-b019-b03eaf8de579,postal_code,2025-04-27 23:43:54.419794,61635
fabff524-d352-4a1b-b019-b03eaf8de579,vehicle_type,2025-04-27 23:44:03.419794,Truck
fabff524-d352-4a1b-b019-b03eaf8de579,make,2025-04-27 23:44:10.419794,Honda
fabff524-d352-4a1b-b019-b03eaf8de579,year,2025-04-27 23:44:20.419794,2015
fabff524-d352-4a1b-b019-b03eaf8de579,mileage,2025-04-27 23:44:25.419794,197525
fabff524-d352-4a1b-b019-b03eaf8de579,truck_type,2025-04-27 23:44:34.419794,Heavy-duty
fabff524-d352-4a1b-b019-b03eaf8de579,truck_usage,2025-04-27 23:44:44.419794,Personal
fabff524-d352-4a1b-b019-b03eaf8de579,condition,2025-04-27 23:44:50.419794,Excellent
f9f2bb61-ec15-4272-95e9-dbcb3cea7e0f,postal_code,2025-04-27 23:43:54.419794,69585
f9f2bb61-ec15-4272-95e9-dbcb3cea7e0f,vehicle_type,2025-04-27 23:44:01.419794,Bike
f9f2bb61-ec15-4272-95e9-dbcb3cea7e0f,make,2025-04-27 23:44:08.419794,Harley-Davidson
f9f2bb61-ec15-4272-95e9-dbcb3cea7e0f,year,2025-04-27 23:44:15.419794,2021
b47d65a2-575f-475d-ba21-0f3bfab240eb,postal_code,2025-04-27 23:43:54.419794,79712
b47d65a2-575f-475d-ba21-0f3bfab240eb,vehicle_type,2025-04-27 23:44:00.419794,Bike
b47d65a2-575f-475d-ba21-0f3bfab240eb,make,2025-04-27 23:44:09.419794,Honda
b47d65a2-575f-475d-ba21-0f3bfab240eb,year,2025-04-27 23:44:14.419794,2006
b47d65a2-575f-475d-ba21-0f3bfab240eb,mileage,2025-04-27 23:44:22.419794,160322
38c1110a-3e43-429a-96ab-9596f7dbb444,postal_code,2025-04-27 23:43:54.419794,36837
38c1110a-3e43-429a-96ab-9596f7dbb444,vehicle_type,2025-04-27 23:44:00.419794,Car
38c1110a-3e43-429a-96ab-9596f7dbb444,make,2025-04-27 23:44:09.419794,Trek
38c1110a-3e43-429a-96ab-9596f7dbb444,year,2025-04-27 23:44:15.419794,1992
38c1110a-3e43-429a-96ab-9596f7dbb444,mileage,2025-04-27 23:44:24.419794,166222
38c1110a-3e43-429a-96ab-9596f7dbb444,model,2025-04-27 23:44:32.419794,Model X
38c1110a-3e43-429a-96ab-9596f7dbb444,fuel_type,2025-04-27 23:44:39.419794,Hybrid
38c1110a-3e43-429a-96ab-9596f7dbb444,battery_health,2025-04-27 23:44:48.419794,Good
c5f1ed53-293a-41f8-ad0e-3fcface74455,postal_code,2025-04-27 23:43:54.419794,26633
c5f1ed53-293a-41f8-ad0e-3fcface74455,vehicle_type,2025-04-27 23:44:02.419794,Truck
c5f1ed53-293a-41f8-ad0e-3fcface74455,make,2025-04-27 23:44:08.419794,Harley-Davidson
c5f1ed53-293a-41f8-ad0e-3fcface74455,year,2025-04-27 23:44:13.419794,2017
c5f1ed53-293a-41f8-ad0e-3fcface74455,mileage,2025-04-27 23:44:19.419794,57953
c5f1ed53-293a-41f8-ad0e-3fcface74455,truck_type,2025-04-27 23:44:25.419794,Light-duty
c5f1ed53-293a-41f8-ad0e-3fcface74455,truck_usage,2025-04-27 23:44:32.419794,Personal
c5f1ed53-293a-41f8-ad0e-3fcface74455,condition,2025-04-27 23:44:37.419794,Needs repair
1385e959-a96d-41da-aa73-273b5e910245,postal_code,2025-04-27 23:43:54.419794,90304
1385e959-a96d-41da-aa73-273b5e910245,vehicle_type,2025-04-27 23:44:00.419794,Car
1385e959-a96d-41da-aa73-273b5e910245,make,2025-04-27 23:44:09.419794,Trek
1385e959-a96d-41da-aa73-273b5e910245,year,2025-04-27 23:44:15.419794,2004
1385e959-a96d-41da-aa73-273b5e910245,mileage,2025-04-27 23:44:24.419794,91194
1385e959-a96d-41da-aa73-273b5e910245,model,2025-04-27 23:44:29.419794,Model X
1385e959-a96d-41da-aa73-273b5e910245,fuel_type,2025-04-27 23:44:37.419794,Diesel
1385e959-a96d-41da-aa73-273b5e910245,condition,2025-04-27 23:44:42.419794,Excellent
1385e959-a96d-41da-aa73-273b5e910245,email,2025-04-27 23:44:51.419794,user2075@example.com
1385e959-a96d-41da-aa73-273b5e910245,data_posted,2025-04-27 23:45:00.419794,true
ab85d4bf-a4b0-4b8f-80a3-6a6bef5c9a0a,postal_code,2025-04-27 23:43:54.419794,67567
ab85d4bf-a4b0-4b8f-80a3-6a6bef5c9a0a,vehicle_type,2025-04-27 23:43:59.419794,Motorcycle
ab85d4bf-a4b0-4b8f-80a3-6a6bef5c9a0a,make,2025-04-27 23:44:05.419794,Honda
ccd5cf79-1c08-436a-b150-a623a2776381,postal_code,2025-04-27 23:43:54.419794,95047
ccd5cf79-1c08-436a-b150-a623a2776381,vehicle_type,2025-04-27 23:44:00.419794,Car
ccd5cf79-1c08-436a-b150-a623a2776381,make,2025-04-27 23:44:06.419794,Toyota
ccd5cf79-1c08-436a-b150-a623a2776381,year,2025-04-27 23:44:12.419794,2004
ccd5cf79-1c08-436a-b150-a623a2776381,mileage,2025-04-27 23:44:18.419794,19186
893de2fc-08aa-4aef-a8e7-0b3f898d08f4,postal_code,2025-04-27 23:43:54.419794,50662
893de2fc-08aa-4aef-a8e7-0b3f898d08f4,vehicle_type,2025-04-27 23:44:00.419794,Truck
893de2fc-08aa-4aef-a8e7-0b3f898d08f4,make,2025-04-27 23:44:08.419794,Honda
893de2fc-08aa-4aef-a8e7-0b3f898d08f4,year,2025-04-27 23:44:15.419794,1993
893de2fc-08aa-4aef-a8e7-0b3f898d08f4,mileage,2025-04-27 23:44:24.419794,185861
65b6ff4b-da94-47b6-83cb-292dc4cfadd0,postal_code,2025-04-27 23:43:54.419794,60526
65b6ff4b-da94-47b6-83cb-292dc4cfadd0,vehicle_type,2025-04-27 23:43:59.419794,Truck
daafb891-a681-4567-8a3a-7721014bf527,postal_code,2025-04-27 23:43:54.419794,33149
daafb891-a681-4567-8a3a-7721014bf527,vehicle_type,2025-04-27 23:44:03.419794,Bike
daafb891-a681-4567-8a3a-7721014bf527,make,2025-04-27 23:44:13.419794,Honda
daafb891-a681-4567-8a3a-7721014bf527,year,2025-04-27 23:44:23.419794,2004
daafb891-a681-4567-8a3a-7721014bf527,mileage,2025-04-27 23:44:28.419794,51598
283cc108-7456-418e-94b0-1e1de9f22ce1,postal_code,2025-04-27 23:43:54.419794,18380
283cc108-7456-418e-94b0-1e1de9f22ce1,vehicle_type,2025-04-27 23:44:03.419794,Bike
283cc108-7456-418e-94b0-1e1de9f22ce1,make,2025-04-27 23:44:10.419794,BMW
283cc108-7456-418e-94b0-1e1de9f22ce1,year,2025-04-27 23:44:15.419794,1993
283cc108-7456-418e-94b0-1e1de9f22ce1,mileage,2025-04-27 23:44:20.419794,163489
283cc108-7456-418e-94b0-1e1de9f22ce1,bike_type,2025-04-27 23:44:25.419794,Electric Bike
283cc108-7456-418e-94b0-1e1de9f22ce1,bike_range,2025-04-27 23:44:35.419794,47
5c5c8279-284e-480a-aad6-12789db5be1f,postal_code,2025-04-27 23:43:54.419794,23765
3b67285a-1fd2-4e85-aa91-efc3bd9df437,postal_code,2025-04-27 23:43:54.419794,93084
3b67285a-1fd2-4e85-aa91-efc3bd9df437,vehicle_type,2025-04-27 23:43:59.419794,Truck
3b67285a-1fd2-4e85-aa91-efc3bd9df437,make,2025-04-27 23:44:07.419794,Harley-Davidson
3b67285a-1fd2-4e85-aa91-efc3bd9df437,year,2025-04-27 23:44:15.419794,1994
3b67285a-1fd2-4e85-aa91-efc3bd9df437,mileage,2025-04-27 23:44:20.419794,115475
3b67285a-1fd2-4e85-aa91-efc3bd9df437,truck_type,2025-04-27 23:44:26.419794,Light-duty
3b67285a-1fd2-4e85-aa91-efc3bd9df437,truck_usage,2025-04-27 23:44:32.419794,Heavy-duty
3b67285a-1fd2-4e85-aa91-efc3bd9df437,condition,2025-04-27 23:44:42.419794,Needs repair
3b67285a-1fd2-4e85-aa91-efc3bd9df437,email,2025-04-27 23:44:48.419794,user3203@example.com
3b67285a-1fd2-4e85-aa91-efc3bd9df437,data_posted,2025-04-27 23:44:55.419794,true
5f39c4e8-8dee-4bfb-8d93-e47b610a6ad4,postal_code,2025-04-27 23:43:54.419794,53082
5f39c4e8-8dee-4bfb-8d93-e47b610a6ad4,vehicle_type,2025-04-27 23:44:00.419794,Car
5f39c4e8-8dee-4bfb-8d93-e47b610a6ad4,make,2025-04-27 23:44:06.419794,Ford
5f39c4e8-8dee-4bfb-8d93-e47b610a6ad4,year,2025-04-27 23:44:13.419794,1993
5f39c4e8-8dee-4bfb-8d93-e47b610a6ad4,mileage,2025-04-27 23:44:22.419794,105446
5f39c4e8-8dee-4bfb-8d93-e47b610a6ad4,model,2025-04-27 23:44:31.419794,Model S
5f39c4e8-8dee-4bfb-8d93-e47b610a6ad4,fuel_type,2025-04-27 23:44:38.419794,Hybrid
5f39c4e8-8dee-4bfb-8d93-e47b610a6ad4,battery_health,2025-04-27 23:44:45.419794,Poor
5f39c4e8-8dee-4bfb-8d93-e47b610a6ad4,condition,2025-04-27 23:44:52.419794,Needs repair
5f39c4e8-8dee-4bfb-8d93-e47b610a6ad4,email,2025-04-27 23:45:01.419794,user6117@example.com
5f39c4e8-8dee-4bfb-8d93-e47b610a6ad4,data_posted,2025-04-27 23:45:06.419794,true
ddeb589b-8b9f-460b-997b-1ad5a01f2d0e,postal_code,2025-04-27 23:43:54.419794,24939
ddeb589b-8b9f-460b-997b-1ad5a01f2d0e,vehicle_type,2025-04-27 23:44:04.419794,Truck
ddeb589b-8b9f-460b-997b-1ad5a01f2d0e,make,2025-04-27 23:44:14.419794,Harley-Davidson
ddeb589b-8b9f-460b-997b-1ad5a01f2d0e,year,2025-04-27 23:44:21.419794,2006
ddeb589b-8b9f-460b-997b-1ad5a01f2d0e,mileage,2025-04-27 23:44:28.419794,189104
ddeb589b-8b9f-460b-997b-1ad5a01f2d0e,truck_type,2025-04-27 23:44:38.419794,Commercial
ddeb589b-8b9f-460b-997b-1ad5a01f2d0e,truck_usage,2025-04-27 23:44:43.419794,Heavy-duty
ddeb589b-8b9f-460b-997b-1ad5a01f2d0e,condition,2025-04-27 23:44:49.419794,Excellent
ddeb589b-8b9f-460b-997b-1ad5a01f2d0e,email,2025-04-27 23:44:55.419794,user9097@example.com
ddeb589b-8b9f-460b-997b-1ad5a01f2d0e,data_posted,2025-04-27 23:45:05.419794,true
03f216ca-762d-4c76-b459-e273b760f3b9,postal_code,2025-04-27 23:43:54.419794,54542
03f216ca-762d-4c76-b459-e273b760f3b9,vehicle_type,2025-04-27 23:44:01.419794,Truck
03f216ca-762d-4c76-b459-e273b760f3b9,make,2025-04-27 23:44:10.419794,Toyota
03f216ca-762d-4c76-b459-e273b760f3b9,year,2025-04-27 23:44:16.419794,1997
03f216ca-762d-4c76-b459-e273b760f3b9,mileage,2025-04-27 23:44:22.419794,16697
03f216ca-762d-4c76-b459-e273b760f3b9,truck_type,2025-04-27 23:44:31.419794,Light-duty
03f216ca-762d-4c76-b459-e273b760f3b9,truck_usage,2025-04-27 23:44:39.419794,Heavy-duty
934d9c9c-c0b8-4c03-b358-42575bf85be7,postal_code,2025-04-27 23:43:54.419794,58511
934d9c9c-c0b8-4c03-b358-42575bf85be7,vehicle_type,2025-04-27 23:44:02.419794,Truck
934d9c9c-c0b8-4c03-b358-42575bf85be7,make,2025-04-27 23:44:09.419794,Toyota
934d9c9c-c0b8-4c03-b358-42575bf85be7,year,2025-04-27 23:44:17.419794,2010
934d9c9c-c0b8-4c03-b358-42575bf85be7,mileage,2025-04-27 23:44:27.419794,187166
934d9c9c-c0b8-4c03-b358-42575bf85be7,truck_type,2025-04-27 23:44:33.419794,Commercial
934d9c9c-c0b8-4c03-b358-42575bf85be7,truck_usage,2025-04-27 23:44:39.419794,Heavy-duty
934d9c9c-c0b8-4c03-b358-42575bf85be7,condition,2025-04-27 23:44:46.419794,Excellent
934d9c9c-c0b8-4c03-b358-42575bf85be7,email,2025-04-27 23:44:53.419794,user902@example.com
934d9c9c-c0b8-4c03-b358-42575bf85be7,data_posted,2025-04-27 23:45:00.419794,true
3bf43189-797e-47b8-8084-5251bbfd990f,postal_code,2025-04-27 23:43:54.419794,35247
3bf43189-797e-47b8-8084-5251bbfd990f,vehicle_type,2025-04-27 23:44:01.419794,Car
3bf43189-797e-47b8-8084-5251bbfd990f,make,2025-04-27 23:44:07.419794,Honda
3bf43189-797e-47b8-8084-5251bbfd990f,year,2025-04-27 23:44:14.419794,2012
3bf43189-797e-47b8-8084-5251bbfd990f,mileage,2025-04-27 23:44:19.419794,91898
3bf43189-797e-47b8-8084-5251bbfd990f,model,2025-04-27 23:44:28.419794,Model Y
3bf43189-797e-47b8-8084-5251bbfd990f,fuel_type,2025-04-27 23:44:34.419794,Diesel
3bf43189-797e-47b8-8084-5251bbfd990f,condition,2025-04-27 23:44:40.419794,Good
3bf43189-797e-47b8-8084-5251bbfd990f,email,2025-04-27 23:44:46.419794,user9807@example.com
3bf43189-797e-47b8-8084-5251bbfd990f,data_posted,2025-04-27 23:44:55.419794,true
c90f514d-1005-4972-87fa-28d5575e15ae,postal_code,2025-04-27 23:43:54.419794,28926
c90f514d-1005-4972-87fa-28d5575e15ae,vehicle_type,2025-04-27 23:44:04.419794,Bike
c90f514d-1005-4972-87fa-28d5575e15ae,make,2025-04-27 23:44:10.419794,Honda
c90f514d-1005-4972-87fa-28d5575e15ae,year,2025-04-27 23:44:18.419794,1999
04a1a4fb-3d34-4631-9a14-63244d0047c2,postal_code,2025-04-27 23:43:54.419794,61427
04a1a4fb-3d34-4631-9a14-63244d0047c2,vehicle_type,2025-04-27 23:44:00.419794,Motorcycle
04a1a4fb-3d34-4631-9a14-63244d0047c2,make,2025-04-27 23:44:08.419794,Honda
7c1eec6a-7633-43b5-bd26-6aff13441601,postal_code,2025-04-27 23:43:54.419794,68680
7c1eec6a-7633-43b5-bd26-6aff13441601,vehicle_type,2025-04-27 23:43:59.419794,Car
7c1eec6a-7633-43b5-bd26-6aff13441601,make,2025-04-27 23:44:08.419794,Harley-Davidson
7c1eec6a-7633-43b5-bd26-6aff13441601,year,2025-04-27 23:44:15.419794,2008
7c1eec6a-7633-43b5-bd26-6aff13441601,mileage,2025-04-27 23:44:24.419794,91792
7c1eec6a-7633-43b5-bd26-6aff13441601,model,2025-04-27 23:44:33.419794,Model X
7c1eec6a-7633-43b5-bd26-6aff13441601,fuel_type,2025-04-27 23:44:39.419794,Gas
7c1eec6a-7633-43b5-bd26-6aff13441601,condition,2025-04-27 23:44:44.419794,Fair
7c1eec6a-7633-43b5-bd26-6aff13441601,email,2025-04-27 23:44:54.419794,user1184@example.com
7c1eec6a-7633-43b5-bd26-6aff13441601,data_posted,2025-04-27 23:45:03.419794,true
11a30245-d2a3-403a-811e-29c1a17c8fc5,postal_code,2025-04-27 23:43:54.419794,63791
11a30245-d2a3-403a-811e-29c1a17c8fc5,vehicle_type,2025-04-27 23:44:01.419794,Car
11a30245-d2a3-403a-811e-29c1a17c8fc5,make,2025-04-27 23:44:06.419794,Specialized
11a30245-d2a3-403a-811e-29c1a17c8fc5,year,2025-04-27 23:44:16.419794,2000
23a79e16-eb07-42e8-8d2a-1ea601169747,postal_code,2025-04-27 23:43:54.419794,79730
23a79e16-eb07-42e8-8d2a-1ea601169747,vehicle_type,2025-04-27 23:44:02.419794,Bike
23a79e16-eb07-42e8-8d2a-1ea601169747,make,2025-04-27 23:44:09.419794,Trek
23a79e16-eb07-42e8-8d2a-1ea601169747,year,2025-04-27 23:44:14.419794,2013
23a79e16-eb07-42e8-8d2a-1ea601169747,mileage,2025-04-27 23:44:20.419794,189186
23a79e16-eb07-42e8-8d2a-1ea601169747,bike_type,2025-04-27 23:44:29.419794,Electric Bike
23a79e16-eb07-42e8-8d2a-1ea601169747,bike_range,2025-04-27 23:44:36.419794,53
bc3ac29d-4564-476f-80fd-80c479bbac31,postal_code,2025-04-27 23:43:54.419794,11047
bc3ac29d-4564-476f-80fd-80c479bbac31,vehicle_type,2025-04-27 23:44:03.419794,Car
bc3ac29d-4564-476f-80fd-80c479bbac31,make,2025-04-27 23:44:10.419794,Specialized
6f60bd11-db94-458d-9fc8-0bec27d549f5,postal_code,2025-04-27 23:43:54.419794,89637
6f60bd11-db94-458d-9fc8-0bec27d549f5,vehicle_type,2025-04-27 23:44:00.419794,Bike
6f60bd11-db94-458d-9fc8-0bec27d549f5,make,2025-04-27 23:44:10.419794,Specialized
55ee122b-9793-469f-af9e-3671e295879c,postal_code,2025-04-27 23:43:54.419794,61208
55ee122b-9793-469f-af9e-3671e295879c,vehicle_type,2025-04-27 23:44:04.419794,Bike
55ee122b-9793-469f-af9e-3671e295879c,make,2025-04-27 23:44:14.419794,BMW
55ee122b-9793-469f-af9e-3671e295879c,year,2025-04-27 23:44:21.419794,2008
55ee122b-9793-469f-af9e-3671e295879c,mileage,2025-04-27 23:44:29.419794,144708
01bd2425-a8dd-4c8a-a963-b7ba602846c2,postal_code,2025-04-27 23:43:54.419794,40969
01bd2425-a8dd-4c8a-a963-b7ba602846c2,vehicle_type,2025-04-27 23:43:59.419794,Truck
b7acf439-c119-42ae-9b5e-b290a701a23a,postal_code,2025-04-27 23:43:54.419794,87931
b7acf439-c119-42ae-9b5e-b290a701a23a,vehicle_type,2025-04-27 23:44:03.419794,Truck
b7acf439-c119-42ae-9b5e-b290a701a23a,make,2025-04-27 23:44:08.419794,Trek
b7acf439-c119-42ae-9b5e-b290a701a23a,year,2025-04-27 23:44:15.419794,1996
b7acf439-c119-42ae-9b5e-b290a701a23a,mileage,2025-04-27 23:44:23.419794,152867
b7acf439-c119-42ae-9b5e-b290a701a23a,truck_type,2025-04-27 23:44:30.419794,Commercial
b7acf439-c119-42ae-9b5e-b290a701a23a,truck_usage,2025-04-27 23:44:38.419794,Heavy-duty
b7acf439-c119-42ae-9b5e-b290a701a23a,condition,2025-04-27 23:44:48.419794,Excellent
b7acf439-c119-42ae-9b5e-b290a701a23a,email,2025-04-27 23:44:56.419794,user9626@example.com
b7acf439-c119-42ae-9b5e-b290a701a23a,data_posted,2025-04-27 23:45:02.419794,true
988e6083-c924-4a36-ac5b-abb299ee2ca6,postal_code,2025-04-27 23:43:54.419794,72229
988e6083-c924-4a36-ac5b-abb299ee2ca6,vehicle_type,2025-04-27 23:44:01.419794,Truck
988e6083-c924-4a36-ac5b-abb299ee2ca6,make,2025-04-27 23:44:06.419794,Specialized
988e6083-c924-4a36-ac5b-abb299ee2ca6,year,2025-04-27 23:44:16.419794,2017
988e6083-c924-4a36-ac5b-abb299ee2ca6,mileage,2025-04-27 23:44:25.419794,16783
988e6083-c924-4a36-ac5b-abb299ee2ca6,truck_type,2025-04-27 23:44:35.419794,Heavy-duty
988e6083-c924-4a36-ac5b-abb299ee2ca6,truck_usage,2025-04-27 23:44:41.419794,Personal
c3f876e2-118a-48ed-afc5-c0d990a29d6e,postal_code,2025-04-27 23:43:54.419794,95515
c3f876e2-118a-48ed-afc5-c0d990a29d6e,vehicle_type,2025-04-27 23:44:02.419794,Bike
c3f876e2-118a-48ed-afc5-c0d990a29d6e,make,2025-04-27 23:44:08.419794,Ford
c3f876e2-118a-48ed-afc5-c0d990a29d6e,year,2025-04-27 23:44:16.419794,2008
c3f876e2-118a-48ed-afc5-c0d990a29d6e,mileage,2025-04-27 23:44:23.419794,167045
c3f876e2-118a-48ed-afc5-c0d990a29d6e,bike_type,2025-04-27 23:44:33.419794,Electric Bike
c3f876e2-118a-48ed-afc5-c0d990a29d6e,bike_range,2025-04-27 23:44:39.419794,45
dd322d41-f0a6-409e-9cdb-2fbb5a4b6d39,postal_code,2025-04-27 23:43:54.419794,64390
12cc802e-2c2b-4087-a732-c8ecd70460a4,postal_code,2025-04-27 23:43:54.419794,36913
8b34b324-692e-4db7-abad-b396510ea508,postal_code,2025-04-27 23:43:54.419794,38337
8b34b324-692e-4db7-abad-b396510ea508,vehicle_type,2025-04-27 23:44:02.419794,Motorcycle
8b34b324-692e-4db7-abad-b396510ea508,make,2025-04-27 23:44:12.419794,Toyota
8b34b324-692e-4db7-abad-b396510ea508,year,2025-04-27 23:44:21.419794,2009
a6def5fe-428a-46bb-bc00-fa6e261a97e3,postal_code,2025-04-27 23:43:54.419794,64540
a6def5fe-428a-46bb-bc00-fa6e261a97e3,vehicle_type,2025-04-27 23:44:02.419794,Truck
a6def5fe-428a-46bb-bc00-fa6e261a97e3,make,2025-04-27 23:44:09.419794,Toyota
a6def5fe-428a-46bb-bc00-fa6e261a97e3,year,2025-04-27 23:44:16.419794,2020
a6def5fe-428a-46bb-bc00-fa6e261a97e3,mileage,2025-04-27 23:44:24.419794,157626
a6def5fe-428a-46bb-bc00-fa6e261a97e3,truck_type,2025-04-27 23:44:31.419794,Light-duty
a6def5fe-428a-46bb-bc00-fa6e261a97e3,truck_usage,2025-04-27 23:44:36.419794,Heavy-duty
4948a026-c07a-4a2a-b70f-16eec9baae71,postal_code,2025-04-27 23:43:54.419794,52772
4948a026-c07a-4a2a-b70f-16eec9baae71,vehicle_type,2025-04-27 23:43:59.419794,Bike
4948a026-c07a-4a2a-b70f-16eec9baae71,make,2025-04-27 23:44:06.419794,Harley-Davidson
4948a026-c07a-4a2a-b70f-16eec9baae71,year,2025-04-27 23:44:16.419794,1997
